Local electronegativity,Adsorbate electronegativity,Catalyst electronegativtiy,Effective coordination number,Center atom coordination number,Site type,Band gap,Formation energy,Density,Space Group,Miller Index,Sum of adsorbate atomic numbers,Number of adsorbate atoms,mean_atomic_bulk,Eads
2.24873297658926,2.518,2.27,0,0,0,0.0894000000000003,-0.379974203906251,5.10474119105264,225,110,17,5,33,-0.261867620000004
1.42712998707196,2.5975,1.56,2,1,1,0.8684,-0.499863119613095,2.128535623621,19,100,16,4,13,-0.0904973399999846
1.73558989775855,2.31666666666667,1.945,4,2,2,1.3928,-1.13326716,3.64922734345371,8,108,8,3,28.3999996185303,0.371661019999976
1.77641910898025,2.31666666666667,1.784,2,1,1,0,-0.692858332916666,6.89274995591359,225,221,8,3,22.5,-0.523194390000072
1.60128842710023,2.465,1.60142857142857,0,0,0,0,-0.0988357390716185,3.09859649853812,204,110,18,6,13.9230766296387,-1.94146272000006
2.45591541858922,2.61333333333333,2.45833333333333,0,0,0,1.0663,-0.619992342031246,7.30726061520359,62,211,10,3,58,-0.171065290000001
2.37166608104935,2.2875,2.47,0,0,0,1.4018,-0.9090301153125,4.00254252224549,36,11,9,4,33,-0.58354971
2.28289290156152,2.518,2.3,0,0,0,1.3618,-0.6626376375,6.60202628513753,62,1,17,5,42.7999992370606,-0.648092650000024
2.17370506607533,2.31666666666667,2.26,5.5,2,2,1.2237,-1.806353931875,5.79919885634548,164,212,8,3,34.6666679382324,-0.0319807299999865
1.69960775263952,2.2,1.72,0,0,0,0,-0.645473572272727,5.0662690878593,71,102,1,1,21.3636360168457,0.503377720000003
2.18246232697781,2.2875,2.19333333333333,0,0,0,0.7519,-0.522565203166666,7.2158642364107,160,208,9,4,57.2000007629395,-0.577616400000011
1.46728142152384,2.82,1.52461538461538,1,1,1,0,-0.258577727333331,6.34029436029333,12,112,9,2,46.7999992370605,-0.984909670000008
2.29050981624556,2.2,2.3275,5,1,1,0,-0.753173461562498,2.86649553930821,12,109,1,1,30.6666660308838,0.783624939999982
2.29849438733703,2.518,2.33272727272727,0,0,0,2.2406,-0.598889593143334,2.2617784170975,5,199,17,5,15.3571424484253,1.04374030000002
1.33701159306866,2.465,1.5,0,0,0,0,-0.420609611805556,2.83086869924948,8,121,18,6,25.2222213745117,-1.21677781
2.13032168368958,2.27,2.13461538461538,0,0,0,0.8293,-0.341843191714285,4.25911505892648,20,112,10,5,17.2000007629395,-2.11563042
2.26395671336711,2.61333333333333,2.28,0,0,0,0.0153000000000007,-0.390540576171874,5.68220003302306,225,210,10,3,33,-0.263329560000017
1.30940428664003,2.5975,1.418,4,1,1,0.3419,-0.958422726928571,3.64907206702721,221,111,16,4,36,-1.07399245000001
1.94030693625746,2.5975,2.2819512195122,0,0,0,5.616,-2.46939055725,1.98330802292018,148,210,16,4,18,1.13287710999998
1.83226635618297,2.465,1.86,0,0,0,0,-1.04284045958333,5.77172532614574,194,101,18,6,27.5,-1.54839754
2.43163127777943,2.465,2.44,0,0,0,1.2042,-0.965501308541666,4.66964463069691,160,208,18,6,24.6666660308838,-1.50954592000002
2.03174801587205,2.518,2.09,10,1,1,0,-1.13494282125,6.54534516092528,187,210,17,5,28.5,-1.15579155
1.75499287747842,2.5975,1.77,8,2,2,0,-0.105114264583335,11.0627023233679,123,100,16,4,51,-1.51501086000002
1.94391774948263,2.5975,1.96,9,1,1,0,-0.550650600000001,10.0201789509197,225,110,16,4,35.5,-0.0691038399999683
2.14852435698087,2.2875,2.15,3,1,1,0,-0.436931870000001,10.3403740756839,166,211,9,4,62.4000015258789,-1.63604741
1.51333730831155,2.27,1.5675,0,0,0,0,-0.1462548475,6.02810591243865,139,112,10,5,39.5,-2.78706881000002
2.23562071917398,2.5975,2.255,0,0,0,0.8559,-0.365907084531251,3.25257105942225,129,102,16,4,42,1.52494586
1.50074037524362,2.27,1.53333333333333,0,0,0,0,-0.160965005833342,14.3911133544355,139,101,10,5,74.6666641235352,-2.77502944000003
2.25294996229667,2.5975,2.27571428571429,0,0,0,0,-0.258376794375001,6.72742842485227,58,111,16,4,32,-0.11057310000001
2.24873297658926,2.465,2.27,0,0,0,0.3113,-0.443096133906252,5.07419512917905,63,201,18,6,33,-1.60921530999997
1.77304038750884,2.27,1.7875,0,0,0,0,-0.364765307500001,9.02782855630473,139,110,10,5,34,-2.78770455000003
1.4327244794122,2.518,1.44090909090909,10,1,1,0,-0.377014727000005,10.0390693466522,136,212,17,5,48.4000015258789,-0.256319739999981
2.30215025354131,2.5975,2.32428571428571,0,0,0,1.0486,-0.581421915334823,4.82586098729431,148,101,16,4,33,-0.0983977600000116
1.91069394635545,2.27,1.91714285714286,0,0,0,0,-0.384689124999998,6.02183225837543,140,110,10,5,50.5,-1.40493497
1.5995900018305,2.518,1.6,8.5,2,2,0,-0.155377079482759,5.80058233008279,216,111,17,5,21,-1.79567584
2.35547072457655,2.2875,2.36333333333333,0,0,0,2.3245,-0.197403913377975,2.04011517264674,14,11,9,4,15.6000003814697,-0.517363680000017
2.17312654886297,2.465,2.21769230769231,0,0,0,0,-0.693428101750009,5.99573295462397,12,120,18,6,30,-1.89988554000001
1.89866554279229,2.2875,1.948,7,1,1,0,-0.896471610000003,13.1246742147464,194,211,9,4,52.5,-1.60392236999996
1.25686885262048,2.5975,1.36666666666667,6,1,1,0,-0.43869586,4.61965672073704,62,11,16,4,40.6666679382324,-1.76492396
1.67113240969252,2.465,1.68451612903226,0,0,0,0,-0.379471146923078,5.22477001620784,44,221,18,6,21.1538467407227,-1.50844031000003
2.07484939212464,2.82,2.075,2,1,1,0,0.097530007000001,7.5213686977407,12,108,9,2,51.5999984741211,1.27176685999999
1.66163710484108,2.31666666666667,1.66705882352941,10,1,1,0,-0.439712224629629,5.97448889833296,193,210,8,3,26,-1.62477365999996
1.63594023353767,2.465,1.64625,0,0,0,0,-0.583221726250001,6.27218954770838,139,112,18,6,24.125,-1.99287475999995
1.70827649218906,2.2,1.7175,0,0,0,0,-0.360996084166667,6.62851239520033,123,101,1,1,24.75,-0.294908770000006
1.81,2.518,1.81,0,0,0,0,0.124538465000001,6.44319854464994,64,12,17,5,31,-1.47186465
2.67295279853714,2.82,2.73727272727273,1,1,1,0.9506,-0.57462153142857,4.65446805782275,64,112,9,2,29.7142848968506,1.76935663000006
1.89999999999999,2.518,1.9,7,1,1,0,-0.0086024590370372,7.58791886996715,164,221,17,5,25.6666660308838,-0.34590331000004
1.55643824162734,2.518,1.75,0,0,0,2.2313,-2.35255396453125,4.46861550539798,225,210,17,5,36,-0.449231359999999
1.90537809208109,3.44,1.90538461538462,4,1,1,0,-0.374056691250001,6.30981468390402,198,221,8,1,21,0.682714390000001
1.59604555953167,2.2875,1.5964,0,0,0,0,-0.381780121458333,3.6328773961686,99,212,9,4,16.3125,-1.83412105999997
1.67806124433435,2.518,1.6825,1,1,1,0,-0.212656983333333,4.15061559653069,225,221,17,5,18.3333339691162,-1.88215279000002
1.48273378874544,2.2875,1.525,8,1,1,0,-0.531846506666668,13.3944315754986,139,112,9,4,63.3333320617676,-2.20811258999998
1.81398243675546,2.465,1.814,0,0,0,0,-0.23824714375,7.08432826160474,136,211,18,6,29.75,-1.32813938000004
1.63368681321756,2.61333333333333,1.72666666666667,0,0,0,0,-1.17107863927084,11.1829435154942,194,100,10,3,53.3333320617676,-1.88478314000002
1.81271856262466,2.61333333333333,1.81666666666667,0,0,0,0,-0.0907550299999995,8.59590480260061,221,111,10,3,29.5,-0.232292970000003
1.44686637548854,2.5975,1.45333333333333,10,1,1,0,-0.378144310625,5.5981187986156,12,209,16,4,30,-1.73450085000002
1.86070957916339,2.82,1.92133333333333,10.5,2,2,0,-1.25647526812499,12.0530016259923,62,112,9,2,52.25,-0.276014979999957
2.39382617495203,2.5975,2.409,2,1,1,2.2648,-0.662721194791666,2.76868404651079,14,110,16,4,21.3333339691162,-0.0137821099999655
2.5605323284619,2.31666666666667,2.655625,5,1,1,0.7559,-1.2458489128125,3.43525584935181,13,121,8,3,25.2000007629395,0.255486939999969
2.15354947209347,2.61333333333333,2.155,0,0,0,0,-0.249519521875005,12.6230703716367,225,210,10,3,55.25,-0.0855269700000178
1,2.518,1,0,0,0,0,0.0212177900000005,1.57381012445367,139,100,17,5,20,-2.70786209000001
1.90674975441632,2.27,1.91777777777778,0,0,0,1.4843,-0.552108507500002,5.47752190914739,36,121,10,5,50,-1.22039379
2.09507538418998,2.31666666666667,2.1,7,1,1,0,-0.365352917500001,14.2978872269133,221,111,8,3,45,-1.23310171999998
1.74933197017883,2.61333333333333,1.792,7,1,1,0,-1.01684129625,7.31755282828542,62,102,10,3,46,-0.681542250000007
2.26406713681375,2.518,2.265,0,0,0,0,-0.303110330000003,12.8786596035237,221,100,17,5,55,-0.962138600000003
1.97198365491464,2.5975,1.99,0,0,0,1.462,-0.315420362400793,3.63420580157286,92,212,16,4,20,0.563664170000152
1.57762556185856,2.27,1.58,0,0,0,0,-0.120116481666666,5.87783174269131,139,211,10,5,28.75,-2.81874004999997
1.47363496158309,2.31666666666667,1.5,6,2,2,0,-0.601433850000003,6.42627468329817,123,201,8,3,44,-1.8375589
1.3,2.82,1.3,9.5,2,2,0,0,13.3127314755932,194,192,9,2,72,-1.67868456999997
1.86890344076172,2.465,1.89714285714286,0,0,0,0,-1.102624862,9.83532525584875,164,111,18,6,39,-1.89223529999998
1.53863575936607,2.82,1.555,7,1,1,0,-0.439153042499999,7.7876418831925,123,210,9,2,44.5,-1.23823536
2.31048879354098,2.465,2.315625,0,0,0,1.3994,-0.838143513596232,6.06986387702577,198,221,18,6,25.3333339691162,-1.57777666999999
2.16532903776149,3.44,2.16666666666667,5,2,2,0,-0.135616335624999,13.2869325142914,139,211,8,1,54.5,1.87321811999999
1.48676436757132,2.2875,1.55692307692308,0,0,0,0,-0.508049466875,3.58739985024647,62,112,9,4,21.5,-2.32753416999998
2.30498994753907,2.465,2.32947368421053,0,0,0,0,-0.145139182881945,3.8274848094124,61,212,18,6,20.3333339691162,-1.57351355000003
1.84935587722426,2.5975,1.85,6,1,1,0,-0.423785574,8.00056088249387,164,101,16,4,29.7999992370605,-1.41570788000001
0.930000000000001,2.518,0.93,3,1,1,0,0,1.03349416447465,194,110,17,5,11,-0.382121080000004
1.94636545549512,2.518,2.13809523809524,4,1,1,0.9323,-0.684439073616072,3.6846135434929,19,112,17,5,29.7142848968506,-0.636221250000006
1.72162713733259,2.61333333333333,1.79,11,1,1,0,-1.2605865,16.7367844307,63,112,10,3,75,-0.263859270000012
2.11580181806959,2.2,2.11909090909091,2,1,1,0.8306,-0.0461666366241481,3.85441151097959,8,101,1,1,21.8571434020996,0.685499199999981
1.76303657517552,2.82,1.79454545454546,0,0,0,0,-0.122535520357149,9.29712285320919,157,192,9,2,71.7142868041992,0.192401989999993
1.86127704995988,2.518,1.866,7,1,1,0,0.0155977540666668,8.67124514762795,166,101,17,5,40.2000007629395,0.106378599999985
1.58719355261693,2.27,1.61928571428571,0,0,0,0,-0.533342354999996,11.8243834343882,193,102,10,5,60.1111106872559,-2.79128097
1.25992104989487,2.5975,1.33333333333333,2,1,1,0,-0.505499445000001,5.71004313290671,127,100,16,4,44,-1.10167361
1.79230177236367,2.465,1.8,0,0,0,0,-0.564432879722226,5.67893308829462,62,122,18,6,21.6666660308838,-1.97097273000003
1.59461518351627,2.27,1.595,10,1,1,0,-0.404878723,5.19131091423424,123,211,10,5,21.625,-2.09988153
1.67813422120766,2.61333333333333,1.728,0,0,0,0,-0.130391159326923,6.55647063130237,35,112,10,3,24.6923084259033,-0.112230239999974
1.64633697730824,2.518,1.66857142857143,0,0,0,0,-0.858396900000001,3.34328717226556,63,12,17,5,17.5,-1.88062365999997
1.54801940797365,2.518,1.63090909090909,0,0,0,0,-0.760840602854403,4.35338203266012,8,219,17,5,33.8888893127441,-0.287953039999991
0.93,2.518,0.93,0,0,0,0,-0.179612092499999,4.66800147867101,139,101,17,5,28,-0.962465010000002
2.32396877229451,2.61333333333333,2.35,0,0,0,0,-0.14909070625,15.9040849108302,59,110,10,3,71.5,0.125904789999993
2.05319396054137,2.31666666666667,2.17344827586207,1,1,1,0.6849,-0.715230637413194,5.00777146888606,62,111,8,3,40,0.862861979999991
2.30954540981553,2.2875,2.32,1,1,1,0,-0.0634716500000015,9.48103901426188,12,1,9,4,61,-1.73590998
1.70123692850359,3.44,1.966,2.5,2,2,4.5763,-1.73789642142857,2.42257819990732,62,111,8,1,17.1428565979004,3.19701735000001
1.54,2.2875,1.54,9,1,1,0,-0.285511150000001,6.06384113025823,221,100,9,4,29,-2.30667804000001
2.14269214265298,2.5975,2.18076923076923,2,1,1,1.3487,-0.885353439196429,5.16348013189759,82,201,16,4,35.1428565979004,1.01494673999997
1.9134174158007,2.2,1.932,6,2,2,0,-0.848242784166666,6.1644190439384,2,112,1,1,40,-0.232410479999999
1.55903403244673,2.55,1.56,9.5,2,2,0,-0.123939101555554,12.115013158401,136,211,6,1,53,-0.751574519999963
1.81,2.2875,1.81,1,1,1,0,0.0833919949999995,6.36454704578035,63,111,9,4,31,-1.99198906000001
1.65506033362273,2.518,1.65833333333333,2,1,1,0,-0.354967992500001,5.14788941482684,139,211,17,5,20.5,-0.634743139999955
2.19784981406198,2.465,2.19818181818182,0,0,0,0,-0.498742151875,7.0863476131001,204,211,18,6,36,-1.63667634000001
1.38913450147497,2.465,1.44,0,0,0,0,-0.264799353999999,4.20771787151974,139,112,18,6,21.6000003814697,-1.22857441000002
1.72268731284034,2.2,1.92064516129032,2,1,1,1.1644,-1.1809625930625,3.15337658183018,166,212,1,1,18.75,1.02796645000001
1.80125284774865,2.61333333333333,1.8275,0,0,0,0,-0.794123019166667,6.85089399453486,174,100,10,3,22.4285717010498,-0.0697571899999616
1.89999999999999,3.44,1.9,1,1,1,0.2735,0.0822061062500001,2.23102779634224,12,102,8,1,14,0.0570694500000854
1.90048567903044,2.31666666666667,1.9075,8,1,1,0,-0.400380674375,7.32365211086998,136,101,8,3,34.25,-0.904089510000006
2.27123507191746,2.5975,2.276,4,1,1,0,-0.206899738562501,10.1658534720773,114,221,16,4,40,0.330974669999932
1.99749843554382,2.518,2,0,0,0,0,-0.0461058239999999,7.57359842554987,99,100,17,5,38.2000007629395,0.203519079999978
2.25527602412866,2.27,2.265,0,0,0,0,-0.0634716500000015,9.48103901426188,12,120,10,5,61,-1.67805437999999
1.31224997618594,3.44,1.46,2.5,2,2,0.8246,-1.04872428041666,4.38917461541902,55,210,8,1,44.5,1.43555324
1.68635480790472,2.518,1.7075,0,0,0,0,-0.504777263649425,7.41482767615607,225,210,17,5,28.25,-2.73884319000001
1.6,3.44,1.6,11.3333333333333,3,3,0,-0.370338898749996,7.55637464055346,223,110,8,1,34.25,-1.28983947000006
1.18628673921164,2.31666666666667,1.28714285714286,0,0,0,0,-0.530444247777778,3.21358632227959,12,101,8,3,20.7777786254883,-0.525255680000015
1.87381962845947,2.61333333333333,1.91,11,1,1,0,-0.721255426666668,8.2815684254505,221,110,10,3,33.5,-0.507673539999985
1.39425894219625,2.518,1.43,0,0,0,0,-0.283871463571428,3.20864465107348,166,208,17,5,21.9285717010498,-1.24546881999999
1.68255805207113,2.61333333333333,1.6925,0,0,0,0,-0.288510692166669,4.18184037789513,8,99,10,3,18.7999992370605,-1.23601778
1.61706018971031,2.55,1.624,10.5,2,2,0,-0.318098100208331,13.9071943947459,140,101,6,1,57.25,-0.69492858000001
1.7238873092163,2.518,1.73,0,0,0,0,-0.644216627999999,4.88376609478253,164,211,17,5,19,-1.48906844000004
1.77363738575774,2.518,1.78666666666667,8,1,1,0,-0.493302491851852,6.79774403888204,87,100,17,5,35.8888893127441,-1.17554338000002
1.83303883607525,2.518,1.83333333333333,0,0,0,0,-0.354782565416663,12.1754820519666,225,111,17,5,41.5,-1.44890931999998
2.30599492417117,2.2875,2.326,1,1,1,0.5106,-0.447614148937495,4.87215184218645,62,100,9,4,33.2000007629395,-1.70583389999999
1.96562006953574,2.27,1.972,0,0,0,0.8878,-0.326164277142859,5.56245287231994,9,111,10,5,51.1428565979004,-2.74465847
2.18613858587199,2.61333333333333,2.2675,6,1,1,1.1133,-1.574012124375,3.60886147889219,11,100,10,3,22,-0.585676030000002
2.2970264692348,2.2,2.31363636363636,2,1,1,0,-0.301251628463541,6.44655148183472,166,102,1,1,37,1.11283510999999
1.6569830818626,2.465,1.664,0,0,0,0,-0.401987305625001,4.6589788001967,123,201,18,6,20.125,-1.71220417999996
1.55589202710214,2.2875,1.57,7,1,1,0,-0.550791122499998,5.93445323882955,123,211,9,4,35,-2.20913912
2.03032325977175,2.2875,2.05666666666667,6,1,1,0,-0.504825743750001,10.1658549485608,194,210,9,4,37,-2.04940413999998
1.66260833787364,2.27,1.8725,0,0,0,2.3166,-2.091109388125,3.6117392593342,166,210,10,5,27,-2.68734879000004
1.85640214112406,2.518,2.01181818181818,0,0,0,1.0923,-0.975461256516703,6.02433477626996,166,208,17,5,40.5,-0.0849512099999998
2.07087942932864,2.82,2.10421052631579,3,1,1,0,-0.356156548437501,5.68915294258525,58,121,9,2,44,0.273719510000006
1.96224180977091,2.518,2.06388888888889,0,0,0,0,-1.4573243114375,8.78182385547028,9,121,17,5,49.2000007629395,-2.30489757000009
1.60062487797735,2.518,1.66,0,0,0,0.6042,-1.09176434083333,5.96371751269982,156,100,17,5,43,-1.44822281
1.3,2.31666666666667,1.345,2,2,2,0,-0.273491620499999,3.67166497446357,136,201,8,3,31.2000007629395,-1.38261136999999
1.97561758201265,2.2,1.98357142857143,1,1,1,0,-0.206520982812501,5.6450996776626,215,221,1,1,38.25,1.39261884000001
2.27050729167891,2.61333333333333,2.28538461538462,0,0,0,1.5082,-0.288478995032736,4.66396245792183,7,21,10,3,33.4000015258789,0.931788229999995
2.26296110508365,3.44,2.28857142857143,2.5,2,2,0.6398,-0.513612712514094,3.85675146982141,9,109,8,1,20,1.63514312000001
2.13961649148307,2.518,2.18111111111111,0,0,0,0.5433,-0.653525193593751,6.3618527273605,89,221,17,5,47.5,0.0943629600000122
1.54538687656073,2.5975,1.585,1,1,1,0,-0.315994453888888,6.34086177810364,191,210,16,4,27.6666660308838,-1.12491948000002
1.98832060714508,2.5975,2.04,0,0,0,0.2453,-0.867949874964978,4.9012748691782,160,208,16,4,31.5,-0.438551489999981
1.65428452430368,2.31666666666667,1.8316,3,2,2,0,-0.828231601428574,9.24637026207403,148,212,8,3,53.7142868041992,-0.275313359999984
1.70580830870785,2.518,1.75,0,0,0,0,-0.717994072500005,15.7558482703642,225,221,17,5,65.75,-3.5544033000001
1.4820026534605,2.465,1.55161290322581,0,0,0,0,-0.426870568333334,2.43671633241416,166,192,18,6,16,-1.77685443000007
1.4346677795274,2.61333333333333,1.50333333333333,0,0,0,0,-0.100602567916667,7.74166410164688,225,111,10,3,55.75,-0.0922369399999922
2.18814990345726,2.61333333333333,2.19,0,0,0,0,-0.433025177142854,10.6370562450621,166,199,10,3,63.1428565979004,-0.648977159999987
2.3097163911375,2.5975,2.33166666666667,0,0,0,0,-0.23196140411458,7.64874475812905,164,221,16,4,30.75,-0.43062524000004
2.01198754281167,2.2,2.155,3,2,2,0,-0.551221857500003,12.9614968175642,225,100,1,1,64.25,-0.145657469999989
2.17177171750072,2.518,2.19444444444444,0,0,0,0,-0.286681585625001,7.45394822983449,155,211,17,5,30.3999996185303,-1.22056987999997
1.59910276086502,2.55,1.6,2.33333333333333,3,3,0,-0.317994796611112,10.1183595619563,38,111,6,1,38.6666679382324,1.46326379999999
1.44913767461894,2.465,1.55,0,0,0,1.5535,-1.917514015,4.2651493227043,225,211,18,6,36,-1.24734160000003
1.75715782286501,2.31666666666667,1.9075,3,1,1,0,-1.55102301992816,3.08883038018143,160,98,8,3,16.25,0.443530129999999
2.05817762749398,3.44,2.13,4.5,2,2,0,-1.172932934125,5.88160686528517,11,199,8,1,30.25,0.529890120000005
1.18782893613338,2.465,1.35,0,0,0,0.8471,-0.589592211785714,3.28657406911343,69,111,18,6,31,-1.90951269000001
1.37263859502448,2.61333333333333,1.50272727272727,2,1,1,0.8684,-0.499863119613095,2.128535623621,19,111,10,3,13,-0.31838393000001
1.67570880525228,2.61333333333333,1.73,0,0,0,0,-0.173352725000001,11.4215607975702,227,100,10,3,52,-0.0026921699999888
2.25702839372124,2.61333333333333,2.2775,0,0,0,0.2304,-0.456359760416666,6.94095970613614,141,100,10,3,40.5,-0.332989049999981
1.53863575936607,2.2875,1.555,8,1,1,0,-0.439153042499999,7.7876418831925,123,100,9,4,44.5,-1.50636899
1.88681902015511,2.31666666666667,1.905,4.5,2,2,0,-0.125694189903017,6.59629047658307,187,101,8,3,35.75,-0.741522790000033
2.08283763099949,2.465,2.08689655172414,0,0,0,0,-0.277716669583332,7.20197094520892,61,211,18,6,31.3333339691162,-1.53608782000003
1.65492345794952,2.2875,1.6675,7,1,1,0,-0.401299950909093,7.87862609536877,10,100,9,4,41.7272720336914,-2.76794853999999
1.56692582113679,2.2,1.58833333333333,0,0,0,0,-0.401299950909093,7.87862609536877,10,99,1,1,41.7272720336914,0.964861609999957
1.65344966121736,2.27,1.69857142857143,0,0,0,0,-0.0620839399999996,7.8169126563505,127,112,10,5,31.4166660308838,-2.81813805000002
1.56461241750274,2.518,1.58,0,0,0,0,-0.421816667499996,9.294788640173,38,121,17,5,37,-2.92777290000004
1.78986540449613,2.518,1.797,0,0,0,0,-0.241098472692309,6.75191431788517,71,121,17,5,23.769229888916,-1.96106500000008
1.69115345252878,2.31666666666667,1.75,11,1,1,0,-0.706310777500001,12.8802625917337,63,110,8,3,59,-0.47658978000004
1.60752942092081,2.2875,1.64461538461538,5,1,1,0,-0.531584281363636,7.12741998768428,229,100,9,4,31.5454540252686,-2.46333328
1.83257861308952,2.2875,1.83857142857143,1,1,1,0,-0.0724745302500025,8.68393389784013,146,101,9,4,38.5,-1.31159081999994
2.15154294223461,2.465,2.16833333333333,0,0,0,0,-0.739235739999998,17.2719062882758,221,210,18,6,61.75,-1.90714289000005
1.29698870448241,2.5975,1.524,2,1,1,2.0612,-1.16031287677083,2.06167034388049,194,192,16,4,18,-0.24490437
2.45917644045396,2.55,2.46235294117647,1,1,1,0.5949,-0.727114191249997,7.16517980889574,186,221,6,1,49,1.89702441
1.68542045061509,2.55,1.71052631578947,10,5,5,0,-0.409959291666667,12.4123014048635,194,211,6,1,52.6666679382324,-1.93556259999991
2.1,2.27,2.1,0,0,0,0,0.0784967149999964,6.54770560757725,51,201,10,5,52,-2.11681068000001
1.83226635618296,2.2875,1.86,6,1,1,0,-1.04284045958333,5.77172532614574,194,102,9,4,27.5,-1.54202745999999
2.43846355002431,2.55,2.48190476190476,1,2,2,0.5161,-0.844216627272727,4.14777593017982,28,211,6,1,31.6363639831543,1.72174931999999
1.95338880383372,2.518,1.98,6,1,1,0,-0.541479458333338,8.28567702435992,51,120,17,5,34,-1.26321035000001
1.63594023353767,2.465,1.64625,0,0,0,0,-0.583221726250001,6.27218954770838,139,112,18,6,24.125,-1.91338626999993
1.717643734888,2.2875,1.72,0,0,0,0,-0.169116296875,6.89240533473205,187,210,9,4,27,-1.04759709999996
1.72027138759923,2.27,1.726,0,0,0,0,-0.38219488875,12.5232287357636,129,111,10,5,44,-2.69536414999999
1.17011718660465,3.44,1.31454545454545,2.33333333333333,3,3,0,-0.420609611805556,2.83086869924948,8,212,8,1,25.2222213745117,-0.39827630000002
1.88559642594192,2.518,1.93181818181818,0,0,0,1.0249,-0.399650460215515,4.288053836132,14,1,17,5,26.1428565979004,-1.38027646
2.07174161984908,2.518,2.07285714285714,0,0,0,0,-0.225338236666668,7.50489433913094,164,210,17,5,44,-0.307897720000028
1.94961534667739,2.518,1.955,0,0,0,0.7853,-0.438633351250001,5.15497502951574,194,212,17,5,41.5,0.881477619999998
1.74404980280635,2.5975,1.74714285714286,0,0,0,0,-0.19529386800303,7.0924958896394,65,111,16,4,29,-0.628266800000006
1.60748250379281,2.518,1.63,10.5,2,2,0,-0.256567907500001,5.29300627125541,221,100,17,5,25,-1.93010889999999
1.98531826932546,2.61333333333333,1.98666666666667,0,0,0,0,-0.148969725000001,7.98137097370255,68,101,10,3,49.2000007629395,0.0485823399999958
1.41844546698549,2.5975,1.5775,3.5,2,2,0,-0.800555118333335,6.9382525679194,14,201,16,4,46.2222213745117,-1.40278557999997
1.66981233829064,2.518,1.675,8,1,1,0,-0.16554529375,8.69044163258369,47,111,17,5,43.1875,-1.51099262999998
2.26395671336711,2.27,2.28,0,0,0,0.0153000000000007,-0.390540576171874,5.68220003302306,225,211,10,5,33,-1.47923474999999
1.88589253212806,2.82,1.9975,0,0,0,0,-0.290333107499998,9.23970878344083,221,110,9,2,66.5,0.414736099999999
1.09807853627243,2.82,1.1825,2,2,2,0.5682,-0.425933650064655,3.45372479305837,225,100,9,2,27.5,-0.964390690000002
1.20679818717728,2.2875,1.29555555555556,2,1,1,0,-0.550938993333331,4.8656997768948,62,21,9,4,40.6666679382324,-2.04128052999999
2.28583480391322,2.5975,2.28666666666667,0,0,0,0,-0.207995190000001,12.1647390827848,140,1,16,4,70,-0.431421000000057
2.22402581788393,2.2875,2.26,1,1,1,0.8171,-0.6943673466875,4.03922586727361,44,12,9,4,29.2000007629395,-1.87650256999999
1.93470469356318,2.31666666666667,1.93631578947368,6,1,1,0,-0.228854395416666,7.50152515461837,20,211,8,3,30.5,-0.249110330000008
1.83968006548213,2.61333333333333,1.84466666666667,6,1,1,0,-0.365121423500001,7.96348503334148,123,212,10,3,26.1499996185303,0.147134010000059
2.13482561540351,2.5975,2.136,6,1,1,0,-0.439840050000001,8.03348184561193,164,111,16,4,49.6666679382324,-0.400830530000007
1.47986880989562,2.27,1.49333333333333,0,0,0,0,-0.515303285000002,4.86309346207927,194,201,10,5,27.3333339691162,-1.43206445000001
2.08578859364137,2.5975,2.09090909090909,10,1,1,0,-0.399369942499999,9.7746166458363,62,111,16,4,34,-0.115874989999952
2.18734806826318,2.61333333333333,2.2175,0,0,0,0.7056,-0.698374760156248,4.41315815257741,122,211,10,3,23,-0.0546821600000271
2.24596097549547,2.31666666666667,2.24692307692308,4.5,2,2,0,-0.351475592916671,11.097355461273,36,112,8,3,55.8333320617676,-0.772165409999957
1.4349832821583,2.2875,1.4575,12,1,1,0,-0.113598525000005,12.6564770860561,139,112,9,4,63.6666679382324,-1.55739894999999
1.31224997618594,2.2875,1.46,2,1,1,2.141,-1.22200471583333,2.49522088936319,225,111,9,4,30,-1.78303547
1.1546808585841,2.31666666666667,1.21333333333333,0,0,0,0,-0.0915088524999987,2.62730439559771,139,211,8,3,20.5,-0.367982799999993
1.95420442237385,2.5975,1.98,6,1,1,0,-0.479038481357758,14.4261763078897,225,100,16,4,53,0.102606729999991
1.69407162231612,2.2,1.71,8.5,2,2,0,-0.432556270000003,6.15704402805384,223,211,1,1,29.25,-0.802896060000023
2.35413751260874,2.465,2.37333333333333,0,0,0,1.4857,-0.473026826874999,4.20558797222028,186,102,18,6,27.3333339691162,-1.59440127000002
1.52178189366003,2.5975,1.55333333333333,0,0,0,0,-0.786180579375001,3.92296498291677,38,110,16,4,24,-1.62476530000004
1.49198776606688,2.518,1.59181818181818,0,0,0,0,-0.355745056293102,5.13612072406544,62,21,17,5,30.6666660308838,-2.12388125000001
2.04239498288249,2.518,2.05333333333333,0,0,0,0.0337999999999993,-0.232044207777777,9.73524421344194,180,221,17,5,34,-1.53764973
1.88548462063146,2.61333333333333,1.948,0,0,0,0,-0.750254636500013,6.6648618213148,63,111,10,3,21.3999996185303,-0.142466539999987
2.21946261944071,2.518,2.22,4,1,1,0.2625,-0.572592831666666,8.00950485296466,14,109,17,5,37,-0.766318790000014
